ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_Season,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,AdditionalComments,ChannelType,SiteNumber,tbl_ShinerSubstrate_Season,Muck,Detritus,Silt,Sand,Pea_gravel,Coarse_gravel,Cobble,Boulder,Bedrock,Hardpan_shale
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Aug29,2001,8/29/2001 0:00:00,8/29/2001 0:00:00,,main,3,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Aug29,2001,8/29/2001 0:00:00,8/29/2001 0:00:00,,main,4,2001,0,0,5,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct03,2002,10/3/2002 0:00:00,10/3/2002 0:00:00,,main,1,2002,0,1,6,1,1,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct03,2002,10/3/2002 0:00:00,10/3/2002 0:00:00,,main,2,2002,0,1,6,1,1,1,1,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct03,2002,10/3/2002 0:00:00,10/3/2002 0:00:00,,main,3,2002,0,1,6,1,1,1,2,0,2,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct03,2002,10/3/2002 0:00:00,10/3/2002 0:00:00,,main,4,2002,0,1,6,1,1,1,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct03,2002,10/3/2002 0:00:00,10/3/2002 0:00:00,,main,5,2002,1,1,6,0,1,1,1,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct08,2003,10/8/2003 0:00:00,10/8/2003 0:00:00,,main,1,2003,6,2,3,0,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct08,2003,10/8/2003 0:00:00,10/8/2003 0:00:00,,main,2,2003,5,2,3,0,1,1,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct08,2003,10/8/2003 0:00:00,10/8/2003 0:00:00,,main,3,2003,6,2,3,0,1,0,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct08,2003,10/8/2003 0:00:00,10/8/2003 0:00:00,,main,4,2003,5,2,3,0,1,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct08,2003,10/8/2003 0:00:00,10/8/2003 0:00:00,,main,5,2003,4,2,3,0,1,0,1,1,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,2004,10/6/2004 0:00:00,10/6/2004 0:00:00,,main,1,2004,5,3,3,0,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,2004,10/6/2004 0:00:00,10/6/2004 0:00:00,,main,2,2004,5,2,3,0,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,2004,10/6/2004 0:00:00,10/6/2004 0:00:00,,main,3,2004,5,3,3,1,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,2004,10/6/2004 0:00:00,10/6/2004 0:00:00,,main,4,2004,5,2,3,0,1,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,2004,10/6/2004 0:00:00,10/6/2004 0:00:00,,main,5,2004,3,2,1,1,3,3,3,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,2005,10/5/2005 0:00:00,10/5/2005 0:00:00,,main,1,2005,0,2,6,1,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,2005,10/5/2005 0:00:00,10/5/2005 0:00:00,,main,2,2005,0,3,6,1,1,1,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,2005,10/5/2005 0:00:00,10/5/2005 0:00:00,,main,3,2005,0,3,5,1,2,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,2005,10/5/2005 0:00:00,10/5/2005 0:00:00,,main,4,2005,0,1,4,1,3,2,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct05,2005,10/5/2005 0:00:00,10/5/2005 0:00:00,,main,5,2005,0,2,5,1,1,1,1,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep20,2006,9/20/2006 0:00:00,9/20/2006 0:00:00,,main,1,2006,0,4,4,0,0,0,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep20,2006,9/20/2006 0:00:00,9/20/2006 0:00:00,,main,2,2006,6,4,0,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep20,2006,9/20/2006 0:00:00,9/20/2006 0:00:00,,main,3,2006,6,4,0,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep20,2006,9/20/2006 0:00:00,9/20/2006 0:00:00,,main,4,2006,6,4,0,0,0,0,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24middl,24,mainstem,Pasture Name: Red House,Creek 24 - Middle,,Chase,,TAPRMID24,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep20,2006,9/20/2006 0:00:00,9/20/2006 0:00:00,,main,5,2006,6,3,0,0,0,0,3,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct10,2001,10/10/2001 0:00:00,10/10/2001 0:00:00,,main,1,2001,0,0,0,0,0,0,0,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct10,2001,10/10/2001 0:00:00,10/10/2001 0:00:00,,main,2,2001,0,0,0,0,0,0,0,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct10,2001,10/10/2001 0:00:00,10/10/2001 0:00:00,,main,3,2001,0,0,0,0,0,0,0,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct10,2001,10/10/2001 0:00:00,10/10/2001 0:00:00,,main,4,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2001Aug28,2001,8/28/2001 0:00:00,10/13/2001 0:00:00,TAPRShiner2001Oct10,2001,10/10/2001 0:00:00,10/10/2001 0:00:00,,main,5,2001,0,0,0,0,0,0,0,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct01,2002,10/1/2002 0:00:00,10/1/2002 0:00:00,,main,1,2002,1,2,4,0,2,2,2,1,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct01,2002,10/1/2002 0:00:00,10/1/2002 0:00:00,,main,2,2002,1,2,4,1,3,3,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct01,2002,10/1/2002 0:00:00,10/1/2002 0:00:00,,main,3,2002,1,1,3,1,2,4,2,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct01,2002,10/1/2002 0:00:00,10/1/2002 0:00:00,,main,4,2002,0,1,4,0,3,3,3,0,2,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2002Sep30,2002,9/17/2002 0:00:00,10/6/2002 0:00:00,TAPRShiner2002Oct01,2002,10/1/2002 0:00:00,10/1/2002 0:00:00,,main,5,2002,1,1,3,0,2,4,3,0,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct07,2003,10/7/2003 0:00:00,10/7/2003 0:00:00,,main,1,2003,1,2,3,1,1,3,3,0,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct07,2003,10/7/2003 0:00:00,10/7/2003 0:00:00,,main,2,2003,1,2,3,1,2,2,3,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct07,2003,10/7/2003 0:00:00,10/7/2003 0:00:00,,main,3,2003,1,1,2,1,2,2,3,1,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct07,2003,10/7/2003 0:00:00,10/7/2003 0:00:00,,main,4,2003,1,2,2,1,2,2,4,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2003Oct06,2003,10/6/2003 0:00:00,10/10/2003 0:00:00,TAPRShiner2003Oct07,2003,10/7/2003 0:00:00,10/7/2003 0:00:00,,main,5,2003,1,2,3,0,0,1,3,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,2004,10/6/2004 0:00:00,10/6/2004 0:00:00,,main,1,2004,0,2,2,1,3,3,3,1,0,5
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,2004,10/6/2004 0:00:00,10/6/2004 0:00:00,,main,2,2004,0,2,2,1,4,4,3,1,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,2004,10/6/2004 0:00:00,10/6/2004 0:00:00,,main,3,2004,0,2,2,1,4,4,3,1,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,2004,10/6/2004 0:00:00,10/6/2004 0:00:00,,main,4,2004,1,2,2,2,4,4,3,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2004Oct04,2004,10/4/2004 0:00:00,10/7/2004 0:00:00,TAPRShiner2004Oct06,2004,10/6/2004 0:00:00,10/6/2004 0:00:00,,main,5,2004,0,2,1,2,4,4,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,1,2005,0,1,1,1,3,2,3,1,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,2,2005,0,1,1,1,3,4,3,1,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,3,2005,0,1,2,1,1,3,3,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,4,2005,0,1,1,1,3,3,2,1,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2005Oct03,2005,10/3/2005 0:00:00,10/5/2005 0:00:00,TAPRShiner2005Oct04,2005,10/4/2005 0:00:00,10/4/2005 0:00:00,,main,5,2005,0,1,1,1,3,3,3,1,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep19,2006,9/19/2006 0:00:00,9/19/2006 0:00:00,,main,1,2006,0,1,1,2,2,2,2,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep19,2006,9/19/2006 0:00:00,9/19/2006 0:00:00,,main,2,2006,2,1,2,0,0,2,3,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep19,2006,9/19/2006 0:00:00,9/19/2006 0:00:00,,main,3,2006,0,1,1,1,2,4,3,1,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep19,2006,9/19/2006 0:00:00,9/19/2006 0:00:00,,main,4,2006,0,2,3,0,1,3,2,1,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2006Sep18,2006,9/18/2006 0:00:00,9/20/2006 0:00:00,TAPRShiner2006Sep19,2006,9/19/2006 0:00:00,9/19/2006 0:00:00,,main,5,2006,0,1,2,0,3,4,4,2,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2007Sep09,2007,9/9/2007 0:00:00,9/13/2007 0:00:00,TAPRShiner2007Sep10,2007,9/10/2007 0:00:00,9/10/2007 0:00:00,,main,1,2007,0,0,2,2,3,4,4,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2007Sep09,2007,9/9/2007 0:00:00,9/13/2007 0:00:00,TAPRShiner2007Sep10,2007,9/10/2007 0:00:00,9/10/2007 0:00:00,,main,2,2007,0,0,2,2,3,4,3,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2007Sep09,2007,9/9/2007 0:00:00,9/13/2007 0:00:00,TAPRShiner2007Sep10,2007,9/10/2007 0:00:00,9/10/2007 0:00:00,,main,3,2007,0,0,0,0,0,3,4,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2007Sep09,2007,9/9/2007 0:00:00,9/13/2007 0:00:00,TAPRShiner2007Sep10,2007,9/10/2007 0:00:00,9/10/2007 0:00:00,,main,4,2007,0,0,1,0,0,0,0,2,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2007Sep09,2007,9/9/2007 0:00:00,9/13/2007 0:00:00,TAPRShiner2007Sep10,2007,9/10/2007 0:00:00,9/10/2007 0:00:00,,main,5,2007,0,0,1,0,0,0,0,2,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,1,2008,0,0,3,0,3,3,4,0,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,2,2008,0,0,3,0,3,4,4,0,3,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,3,2008,0,3,0,0,3,4,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,4,2008,0,2,2,0,0,3,2,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2008Sep07,2008,9/7/2008 0:00:00,9/10/2008 0:00:00,TAPRShiner2008Sep08,2008,9/8/2008 0:00:00,9/8/2008 0:00:00,,main,5,2008,0,2,3,0,0,3,3,0,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,2009,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,1,2009,0,0,0,3,3,4,4,0,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,34,mainstem,Pasture Name: Big, formerly West Branch,Creek 34 - Lower,,Chase,,TAPRLOW34,,,TAPRShiner2009Sep08,2009,9/8/2009 0:00:00,9/11/2009 0:00:00,TAPRShiner2009Sep10,2009,9/10/2009 0:00:00,9/10/2009 0:00:00,,main,2,2009,0,0,0,2,2,3,3,0,5,0
